dataset,Descriptor,Model,Repeat,Fold,ROC_AUC,PR_AUC,Accuracy,Sensitivity,Specificity,GMean,Precision,F1,MCC,Kappa
pgp_substrates,Morgan,Bayesian,2,1,0.7964937218668562,0.8263189937123435,0.7384615384615385,0.6865671641791045,0.7936507936507936,0.7381697465660056,0.7796610169491526,0.7301587301587301,0.4820486738625008,0.4784045315081425
pgp_substrates,Morgan,Bayesian,2,2,0.7365553186448709,0.7431516010938869,0.6538461538461539,0.6119402985074627,0.6984126984126984,0.6537483270709525,0.6833333333333333,0.6456692913385826,0.3111279119764283,0.3093270365997639
pgp_substrates,Morgan,Bayesian,2,3,0.8007581141909499,0.8281265320324601,0.7076923076923077,0.6716417910447762,0.746031746031746,0.707860224960425,0.7377049180327869,0.703125,0.4182685139266819,0.4164894873612095
pgp_substrates,Morgan,Bayesian,2,4,0.7308694622127458,0.7327985190179037,0.6384615384615384,0.4477611940298507,0.8412698412698413,0.613749125154804,0.75,0.5607476635514018,0.3129686987657357,0.2853801169590644
pgp_substrates,Morgan,Bayesian,2,5,0.7429519071310117,0.7604332969116814,0.6461538461538462,0.5373134328358209,0.7619047619047619,0.6398294015696734,0.7058823529411765,0.6101694915254238,0.3062647689520538,0.2969668469315777
pgp_substrates,Morgan,Bayesian,3,1,0.6217720919213457,0.6753973357368028,0.5923076923076923,0.5522388059701493,0.6349206349206349,0.5921383396761102,0.6166666666666667,0.5826771653543307,0.1876267560773881,0.1865407319952775
pgp_substrates,Morgan,Bayesian,3,2,0.7874911158493249,0.8254970172498917,0.7,0.6417910447761194,0.7619047619047619,0.6992736611390119,0.7413793103448276,0.688,0.4058650636018621,0.4019815994338288
pgp_substrates,Morgan,Bayesian,3,3,0.7251836057806207,0.7437073853022564,0.6846153846153846,0.5970149253731343,0.7777777777777778,0.6814286037119972,0.7407407407407407,0.6611570247933884,0.3800975996753116,0.372498234047563
pgp_substrates,Morgan,Bayesian,3,4,0.7870172944799811,0.805364373941361,0.6692307692307692,0.5522388059701493,0.7936507936507936,0.6620307897998217,0.74,0.6324786324786325,0.3553163433641129,0.3431257344300823
pgp_substrates,Morgan,Bayesian,3,5,0.804904051172708,0.800769342190382,0.7,0.5671641791044776,0.8412698412698413,0.6907518504710384,0.7916666666666666,0.6608695652173913,0.4229626715512177,0.4047898567738907
pgp_substrates,Morgan,Bayesian,4,1,0.7995735607675906,0.819288783243062,0.7230769230769231,0.6268656716417911,0.8253968253968254,0.7193142118180226,0.7924528301886793,0.7,0.4599545876518299,0.4492821840433043
pgp_substrates,Morgan,Bayesian,4,2,0.7431888178156835,0.780973182705641,0.6384615384615384,0.582089552238806,0.6984126984126984,0.6376039012560571,0.6724137931034483,0.624,0.2820095277609182,0.2793111582920501
pgp_substrates,Morgan,Bayesian,4,3,0.7730395640843402,0.8058224809599122,0.6846153846153846,0.5970149253731343,0.7777777777777778,0.6814286037119972,0.7407407407407407,0.6611570247933884,0.3800975996753116,0.372498234047563
pgp_substrates,Morgan,Bayesian,4,4,0.7950722577588248,0.8274294466060363,0.6923076923076923,0.5522388059701493,0.8412698412698413,0.6816024153724473,0.7872340425531915,0.6491228070175439,0.409330382423898,0.389814597512321
pgp_substrates,Morgan,Bayesian,4,5,0.6699834162520731,0.6428919729146948,0.6,0.5223880597014925,0.6825396825396826,0.5971185648019809,0.6363636363636364,0.5737704918032787,0.2072986409864186,0.2037691401648999
pgp_substrates,Morgan,Bayesian,5,1,0.7302771855010661,0.7444962781787476,0.6461538461538462,0.6119402985074627,0.6825396825396826,0.646276672236065,0.6721311475409836,0.640625,0.2948994684122891,0.2936451689109378
pgp_substrates,Morgan,Bayesian,5,2,0.7171286425017769,0.7532969739612894,0.6461538461538462,0.6268656716417911,0.6666666666666666,0.6464599351554542,0.6666666666666666,0.6461538461538462,0.2935323383084577,0.292977063135493
pgp_substrates,Morgan,Bayesian,5,3,0.781331438047856,0.7871213368533962,0.6846153846153846,0.5970149253731343,0.7777777777777778,0.6814286037119972,0.7407407407407407,0.6611570247933884,0.3800975996753116,0.372498234047563
pgp_substrates,Morgan,Bayesian,5,4,0.7799099739398248,0.7909930021844781,0.6923076923076923,0.582089552238806,0.8095238095238095,0.6864512741720032,0.7647058823529411,0.6610169491525424,0.4008358377496002,0.3886668234187632
pgp_substrates,Morgan,Bayesian,5,5,0.7707889125799573,0.7863966148564808,0.6923076923076923,0.5522388059701493,0.8412698412698413,0.6816024153724473,0.7872340425531915,0.6491228070175439,0.409330382423898,0.389814597512321
pgp_substrates,Morgan,LogisticRegression,1,1,0.6837242359630419,0.6897147168060458,0.6461538461538462,0.6119402985074627,0.6825396825396826,0.646276672236065,0.6721311475409836,0.640625,0.2948994684122891,0.2936451689109378
pgp_substrates,Morgan,LogisticRegression,1,2,0.8040748637763563,0.8168602167989565,0.7384615384615385,0.7761194029850746,0.6984126984126984,0.7362415680530803,0.7323943661971831,0.7536231884057971,0.4763411414635368,0.4754331830049846
pgp_substrates,Morgan,LogisticRegression,1,3,0.7754086709310589,0.8035071218722747,0.7307692307692307,0.7761194029850746,0.6825396825396826,0.7278271023576415,0.7222222222222222,0.7482014388489209,0.4611236872847447,0.4597482783186891
pgp_substrates,Morgan,LogisticRegression,1,4,0.7393982468609335,0.7405927887397559,0.6923076923076923,0.7014925373134329,0.6825396825396826,0.6919512220683384,0.7014925373134329,0.7014925373134329,0.3840322198531153,0.3840322198531154
pgp_substrates,Morgan,LogisticRegression,1,5,0.734423122482824,0.7567349923120714,0.6538461538461539,0.5970149253731343,0.7142857142857143,0.6530231484483392,0.6896551724137931,0.64,0.3129734117211541,0.3099787685774947
pgp_substrates,Morgan,LogisticRegression,2,1,0.8218431651267472,0.8258282114391678,0.7538461538461538,0.746268656716418,0.7619047619047619,0.7540461810874112,0.7692307692307693,0.7575757575757576,0.5079328061935711,0.5076923076923077
pgp_substrates,Morgan,LogisticRegression,2,2,0.7730395640843403,0.7839072671397466,0.7076923076923077,0.7164179104477612,0.6984126984126984,0.707358018281413,0.7164179104477612,0.7164179104477612,0.4148306088604596,0.4148306088604596
pgp_substrates,Morgan,LogisticRegression,2,3,0.7995735607675907,0.8314802869514974,0.7615384615384615,0.7313432835820896,0.7936507936507936,0.7618603398563958,0.7903225806451613,0.7596899224806202,0.5253052955169202,0.523753249822737
pgp_substrates,Morgan,LogisticRegression,2,4,0.767590618336887,0.780102118866358,0.7307692307692307,0.6268656716417911,0.8412698412698413,0.7261977582446822,0.8076923076923077,0.7058823529411765,0.4775625813553604,0.4648318042813456
pgp_substrates,Morgan,LogisticRegression,2,5,0.7313432835820896,0.7679125536950384,0.6461538461538462,0.6567164179104478,0.6349206349206349,0.6457265714081359,0.6567164179104478,0.6567164179104478,0.2916370528310826,0.2916370528310826
pgp_substrates,Morgan,LogisticRegression,3,1,0.6616915422885573,0.7054138972700466,0.6076923076923076,0.6417910447761194,0.5714285714285714,0.6055887547437355,0.6142857142857143,0.6277372262773723,0.2137520005944927,0.2135231316725977
pgp_substrates,Morgan,LogisticRegression,3,2,0.8144989339019191,0.8470496993007312,0.7230769230769231,0.7910447761194029,0.6507936507936508,0.7175004653601226,0.7066666666666667,0.7464788732394366,0.4469502490632033,0.4435196195005945
pgp_substrates,Morgan,LogisticRegression,3,3,0.7638000473821369,0.7609410257895405,0.7076923076923077,0.7164179104477612,0.6984126984126984,0.707358018281413,0.7164179104477612,0.7164179104477612,0.4148306088604596,0.4148306088604596
pgp_substrates,Morgan,LogisticRegression,3,4,0.7746979388770433,0.8106210224397888,0.7,0.6567164179104478,0.746031746031746,0.69995092392356,0.7333333333333333,0.6929133858267716,0.4037537789007085,0.4014167650531287
pgp_substrates,Morgan,LogisticRegression,3,5,0.7659322435441839,0.7893473099543995,0.7384615384615385,0.6567164179104478,0.8253968253968254,0.7362415680530803,0.8,0.7213114754098361,0.4876910224362566,0.4793875147232037
pgp_substrates,Morgan,LogisticRegression,4,1,0.8182895048566691,0.8156200564544636,0.7692307692307693,0.8059701492537313,0.7301587301587301,0.7671285033975381,0.7605633802816901,0.782608695652174,0.5381727424523135,0.5371469261808688
pgp_substrates,Morgan,LogisticRegression,4,2,0.7112058753849799,0.7441978639508959,0.6615384615384615,0.6567164179104478,0.6666666666666666,0.6616728385491064,0.676923076923077,0.6666666666666666,0.323229967577727,0.323076923076923
pgp_substrates,Morgan,LogisticRegression,4,3,0.7647476901208246,0.7897439443436601,0.6846153846153846,0.7014925373134329,0.6666666666666666,0.6838579469029284,0.6911764705882353,0.6962962962962963,0.3683774500150243,0.368333728371652
pgp_substrates,Morgan,LogisticRegression,4,4,0.8227908078654347,0.8376202216138698,0.7,0.582089552238806,0.8253968253968254,0.6931485183671462,0.78,0.6666666666666666,0.4185918565659412,0.4042303172737955
pgp_substrates,Morgan,LogisticRegression,4,5,0.7221037668798863,0.6938828308739737,0.6923076923076923,0.746268656716418,0.6349206349206349,0.6883468379703341,0.684931506849315,0.7142857142857143,0.3839277556623077,0.3822760750772155
pgp_substrates,Morgan,LogisticRegression,5,1,0.7498223169864962,0.74140284840353,0.7,0.746268656716418,0.6507936507936508,0.696898058239045,0.6944444444444444,0.7194244604316546,0.3991959193642728,0.3980052244122536
pgp_substrates,Morgan,LogisticRegression,5,2,0.7372660506988866,0.7633036511066899,0.7076923076923077,0.7313432835820896,0.6825396825396826,0.7065202138676914,0.7101449275362319,0.7205882352941176,0.4144725432954698,0.4142755513398151
pgp_substrates,Morgan,LogisticRegression,5,3,0.7934138829661217,0.7670554886646072,0.7076923076923077,0.6865671641791045,0.7301587301587301,0.7080275480274022,0.7301587301587301,0.7076923076923077,0.4167258943378346,0.4159375738945376
pgp_substrates,Morgan,LogisticRegression,5,4,0.7787254205164652,0.8010469594547038,0.7461538461538462,0.7164179104477612,0.7777777777777778,0.746467635164619,0.7741935483870968,0.7441860465116279,0.494488649119267,0.4930276530371071
pgp_substrates,Morgan,LogisticRegression,5,5,0.7526652452025586,0.7756538697652544,0.7153846153846154,0.6417910447761194,0.7936507936507936,0.7136931918160205,0.7678571428571429,0.6991869918699187,0.4394687086751466,0.4331840678765025
pgp_substrates,Morgan,RandomForest,1,1,0.6740108978914949,0.6936397813717271,0.6230769230769231,0.5522388059701493,0.6984126984126984,0.6210399299930871,0.6607142857142857,0.6016260162601627,0.2529694743081094,0.2493518736742871
pgp_substrates,Morgan,RandomForest,1,2,0.8107083629471689,0.8361352709064205,0.7,0.6865671641791045,0.7142857142857143,0.7002893096933501,0.71875,0.7022900763358778,0.4007105048576054,0.4002838892831796
pgp_substrates,Morgan,RandomForest,1,3,0.7770670457237621,0.829075893262238,0.7,0.6865671641791045,0.7142857142857143,0.7002893096933501,0.71875,0.7022900763358778,0.4007105048576054,0.4002838892831796
pgp_substrates,Morgan,RandomForest,1,4,0.7941246150201373,0.7913915963933038,0.7153846153846154,0.6119402985074627,0.8253968253968254,0.7106993595891622,0.7884615384615384,0.6890756302521008,0.4461439904767183,0.434250764525994
pgp_substrates,Morgan,RandomForest,1,5,0.7533759772565743,0.7761227076353348,0.6615384615384615,0.5522388059701493,0.7777777777777778,0.6553770451504356,0.7254901960784313,0.6271186440677966,0.3377884585512359,0.3275335057606395
pgp_substrates,Morgan,RandomForest,2,1,0.804785595830372,0.8454332083173455,0.7615384615384615,0.6865671641791045,0.8412698412698413,0.7599922691909703,0.8214285714285714,0.7479674796747967,0.5327183258586652,0.5251001649776103
pgp_substrates,Morgan,RandomForest,2,2,0.7427149964463398,0.7654424235693955,0.6692307692307692,0.6865671641791045,0.6507936507936508,0.6684411352476471,0.6764705882352942,0.6814814814814815,0.3375608036173711,0.3375207395117325
pgp_substrates,Morgan,RandomForest,2,3,0.7867803837953092,0.825371649118706,0.7,0.6567164179104478,0.746031746031746,0.69995092392356,0.7333333333333333,0.6929133858267716,0.4037537789007085,0.4014167650531287
pgp_substrates,Morgan,RandomForest,2,4,0.7723288320303245,0.7631310720511911,0.676923076923077,0.4925373134328358,0.873015873015873,0.6557384331267002,0.8048780487804879,0.6111111111111112,0.393161803247178,0.3611046103440205
pgp_substrates,Morgan,RandomForest,2,5,0.7813314380478559,0.8083014730998519,0.6923076923076923,0.6567164179104478,0.7301587301587301,0.692464602543612,0.7213114754098361,0.6875,0.3874262525480837,0.3857784077486416
pgp_substrates,Morgan,RandomForest,3,1,0.6609808102345417,0.7160256041496873,0.6,0.6119402985074627,0.5873015873015873,0.599494377494268,0.6119402985074627,0.6119402985074627,0.19924188580905,0.19924188580905
pgp_substrates,Morgan,RandomForest,3,2,0.8109452736318408,0.8341546307328869,0.7153846153846154,0.6567164179104478,0.7777777777777778,0.7146883489693745,0.7586206896551724,0.704,0.436828947562098,0.4326492097192734
pgp_substrates,Morgan,RandomForest,3,3,0.7422411750769959,0.7747366232102572,0.6692307692307692,0.5970149253731343,0.746031746031746,0.667377020269002,0.7142857142857143,0.6504065040650406,0.346219091491628,0.3412679707753948
pgp_substrates,Morgan,RandomForest,3,4,0.7874911158493247,0.814675961349073,0.6461538461538462,0.5223880597014925,0.7777777777777778,0.6374180921595118,0.7142857142857143,0.603448275862069,0.3095482758284053,0.2976274371623209
pgp_substrates,Morgan,RandomForest,3,5,0.7931769722814499,0.8137810472723868,0.7384615384615385,0.5970149253731343,0.8888888888888888,0.7284778196108707,0.851063829787234,0.7017543859649122,0.505440466195915,0.4813424078854729
pgp_substrates,Morgan,RandomForest,4,1,0.8147358445865909,0.8185413237115379,0.7153846153846154,0.6567164179104478,0.7777777777777778,0.7146883489693745,0.7586206896551724,0.704,0.436828947562098,0.4326492097192734
pgp_substrates,Morgan,RandomForest,4,2,0.7517176024638712,0.7954168810558483,0.6692307692307692,0.6268656716417911,0.7142857142857143,0.6691496051182058,0.7,0.6614173228346457,0.3420032009511884,0.3400236127508855
pgp_substrates,Morgan,RandomForest,4,3,0.7825159914712153,0.8038029397920474,0.7,0.6417910447761194,0.7619047619047619,0.6992736611390119,0.7413793103448276,0.688,0.4058650636018621,0.4019815994338288
pgp_substrates,Morgan,RandomForest,4,4,0.7874911158493247,0.8192699141124333,0.6692307692307692,0.5223880597014925,0.8253968253968254,0.6566410329113002,0.7608695652173914,0.6194690265486725,0.3634961544177367,0.3443584330283838
pgp_substrates,Morgan,RandomForest,4,5,0.6872778962331202,0.7118640219542044,0.6384615384615384,0.6417910447761194,0.6349206349206349,0.6383465967917674,0.6515151515151515,0.6466165413533834,0.276613398152295,0.2765806298839687
pgp_substrates,Morgan,RandomForest,5,1,0.7559819947879649,0.7718886410531258,0.676923076923077,0.6716417910447762,0.6825396825396826,0.6770688110082205,0.6923076923076923,0.6818181818181818,0.354013774013701,0.3538461538461538
pgp_substrates,Morgan,RandomForest,5,2,0.7268419805733239,0.7791519164152636,0.6692307692307692,0.6119402985074627,0.7301587301587301,0.668441135247647,0.7068965517241379,0.656,0.3439372956813901,0.3406463788629394
pgp_substrates,Morgan,RandomForest,5,3,0.8062070599384032,0.8222652519965369,0.7307692307692307,0.6567164179104478,0.8095238095238095,0.7291279561254635,0.7857142857142857,0.7154471544715447,0.4705519144029861,0.4638227669102051
pgp_substrates,Morgan,RandomForest,5,4,0.7898602226960436,0.7943412806237263,0.7,0.582089552238806,0.8253968253968254,0.6931485183671462,0.78,0.6666666666666666,0.4185918565659412,0.4042303172737955
pgp_substrates,Morgan,RandomForest,5,5,0.7931769722814499,0.8150445562447587,0.7153846153846154,0.5970149253731343,0.8412698412698413,0.7086964452460467,0.8,0.6837606837606838,0.4502296131668553,0.4347826086956522
pgp_substrates,Morgan,LightGBM,1,1,0.6941483060886046,0.69295476002019,0.6538461538461539,0.6268656716417911,0.6825396825396826,0.6541106148943105,0.6774193548387096,0.6511627906976745,0.3095887707333474,0.3086740723233279
pgp_substrates,Morgan,LightGBM,1,2,0.7825159914712154,0.8157204639535136,0.6923076923076923,0.7014925373134329,0.6825396825396826,0.6919512220683384,0.7014925373134329,0.7014925373134329,0.3840322198531153,0.3840322198531154
pgp_substrates,Morgan,LightGBM,1,3,0.775408670931059,0.8088574434957929,0.676923076923077,0.7164179104477612,0.6349206349206349,0.674439407634227,0.676056338028169,0.6956521739130435,0.3526779394859836,0.3520056966532162
pgp_substrates,Morgan,LightGBM,1,4,0.7488746742478086,0.7726160537887761,0.7076923076923077,0.7014925373134329,0.7142857142857143,0.707860224960425,0.7230769230769231,0.7121212121212122,0.415581386885649,0.4153846153846153
pgp_substrates,Morgan,LightGBM,1,5,0.7183131959251362,0.7367320032300007,0.6692307692307692,0.6567164179104478,0.6825396825396826,0.6695035589145099,0.6875,0.6717557251908397,0.3391356045839781,0.3387745445942749
pgp_substrates,Morgan,LightGBM,2,1,0.8156834873252784,0.8309019362805441,0.7230769230769231,0.7014925373134329,0.746031746031746,0.7234194512453893,0.746031746031746,0.7230769230769231,0.4475242833451788,0.4466777015842988
pgp_substrates,Morgan,LightGBM,2,2,0.7600094764273868,0.7560028387604363,0.7076923076923077,0.7761194029850746,0.6349206349206349,0.7019787917861249,0.6933333333333334,0.7323943661971831,0.4157955400132213,0.4126040428061831
pgp_substrates,Morgan,LightGBM,2,3,0.7870172944799811,0.8213252941939855,0.6923076923076923,0.6716417910447762,0.7142857142857143,0.6926356448094152,0.7142857142857143,0.6923076923076923,0.3859275053304904,0.3851974462047766
